"","Country","STD"
"1","Kyrgyz Republic",1.17686022959398
"2","Ukraine",1.10544108843484
"3","Azerbaijan",0.853229160308062
"4","Tajikistan",0.482700735445887
"5","Armenia",0.454972526643093
