"","Country","STD"
"1","Kyrgyz Republic",2.36763896861711
"2","Ukraine",2.26925622385922
"3","Azerbaijan",1.77187014465615
"4","Moldova",1.50158646263274
"5","Tajikistan",0.936050466689952
"6","Armenia",0.801783725737273
