"","Country","STD"
"1","Kyrgyz Republic",11.2740747693441
"2","Moldova",7.16931291122431
"3","Tajikistan",6.92926849708986
"4","Ukraine",5.89652843790714
"5","Armenia",4.68538761927518
"6","Azerbaijan",2.86788456963698
